Ano;Dia;Hora;Casa;Fora;GC;GF;Res
2018;07/06/2018;01:00:00;Corinthians;Santos;1;1;e
2018;07/06/2018;01:00:00;Sport Recife;Atletico-PR;1;0;C
2018;07/06/2018;01:45:00;Cruzeiro;Vasco;1;1;e
2018;07/06/2018;01:45:00;Gremio;Palmeiras;0;2;F
2018;08/06/2018;00:00:00;Fluminense;Flamengo RJ;0;2;F
2018;08/06/2018;00:00:00;Parana;Bahia;1;0;C
2018;08/06/2018;01:00:00;America MG;Atletico-MG;1;3;F
2018;09/06/2018;20:00:00;Atletico-PR;Sao Paulo;0;1;F
2018;09/06/2018;23:00:00;Chapecoense-SC;Cruzeiro;2;0;C
2018;09/06/2018;23:00:00;Vasco;Sport Recife;3;2;C
2018;10/06/2018;01:00:00;Corinthians;Vitoria;0;0;e
2018;10/06/2018;20:00:00;Atletico-MG;Fluminense;5;2;C
2018;10/06/2018;20:00:00;Bahia;Botafogo RJ;3;3;e
2018;10/06/2018;20:00:00;Ceara;Palmeiras;2;2;e
2018;10/06/2018;20:00:00;Gremio;America MG;1;0;C
2018;10/06/2018;23:00:00;Flamengo RJ;Parana;2;0;C
2018;10/06/2018;23:00:00;Santos;Internacional;1;2;F
2018;13/06/2018;01:30:00;Sao Paulo;Vitoria;3;0;C
2018;13/06/2018;20:00:00;America MG;Chapecoense-SC;0;0;e
2018;13/06/2018;23:00:00;Fluminense;Santos;0;1;F
2018;13/06/2018;23:30:00;Parana;Cruzeiro;1;1;e
2018;13/06/2018;23:30:00;Sport Recife;Gremio;0;0;e
2018;14/06/2018;01:00:00;Botafogo RJ;Atletico-PR;2;0;C
2018;14/06/2018;01:00:00;Palmeiras;Flamengo RJ;1;1;e
2018;14/06/2018;01:45:00;Atletico-MG;Ceara;2;1;C
2018;14/06/2018;01:45:00;Bahia;Corinthians;1;0;C
2018;14/06/2018;01:45:00;Internacional;Vasco;3;1;C
2018;18/07/2018;23:30:00;Ceara;Sport Recife;1;0;C
2018;19/07/2018;01:00:00;Vitoria;Parana;1;0;C
2018;19/07/2018;01:45:00;Corinthians;Botafogo RJ;2;0;C
2018;19/07/2018;01:45:00;Flamengo RJ;Sao Paulo;0;1;F
2018;19/07/2018;01:45:00;Gremio;Atletico-MG;2;0;C
2018;19/07/2018;23:30:00;Chapecoense-SC;Bahia;1;1;e
2018;19/07/2018;23:30:00;Cruzeiro;America MG;3;1;C
2018;20/07/2018;00:00:00;Santos;Palmeiras;1;1;e
2018;20/07/2018;00:00:00;Vasco;Fluminense;1;1;e
2018;20/07/2018;01:00:00;Atletico-PR;Internacional;2;2;e
2018;21/07/2018;23:00:00;Flamengo RJ;Botafogo RJ;2;0;C
2018;22/07/2018;01:00:00;Sao Paulo;Corinthians;3;1;C
2018;22/07/2018;20:00:00;Bahia;Vitoria;4;1;C
2018;22/07/2018;20:00:00;Palmeiras;Atletico-MG;3;2;C
2018;22/07/2018;20:00:00;Parana;America MG;1;0;C
2018;22/07/2018;20:00:00;Sport Recife;Fluminense;1;2;F
2018;22/07/2018;20:00:00;Vasco;Gremio;1;0;C
2018;22/07/2018;23:00:00;Chapecoense-SC;Santos;0;0;e
2018;22/07/2018;23:00:00;Cruzeiro;Atletico-PR;2;1;C
2018;24/07/2018;00:00:00;Internacional;Ceara;1;0;C
2018;25/07/2018;23:30:00;Fluminense;Palmeiras;1;0;C
2018;26/07/2018;01:00:00;Atletico-MG;Parana;2;0;C
2018;26/07/2018;01:45:00;Corinthians;Cruzeiro;2;0;C
2018;26/07/2018;01:45:00;Santos;Flamengo RJ;1;1;e
2018;26/07/2018;23:30:00;Botafogo RJ;Chapecoense-SC;1;0;C
2018;26/07/2018;23:30:00;Gremio;Sao Paulo;2;1;C
2018;26/07/2018;23:30:00;Vitoria;Sport Recife;1;0;C
2018;27/07/2018;00:00:00;America MG;Internacional;2;1;C
2018;28/07/2018;20:00:00;Ceara;Fluminense;1;0;C
2018;29/07/2018;15:00:00;Palmeiras;Parana;3;0;C
2018;29/07/2018;15:00:00;Vasco;Corinthians;1;4;F
2018;29/07/2018;20:00:00;Atletico-PR;Vitoria;4;0;C
2018;29/07/2018;20:00:00;Cruzeiro;Sao Paulo;0;2;F
2018;29/07/2018;20:00:00;Flamengo RJ;Sport Recife;4;1;C
2018;29/07/2018;20:00:00;Internacional;Botafogo RJ;3;0;C
2018;29/07/2018;23:00:00;Chapecoense-SC;Gremio;1;1;e
2018;29/07/2018;23:00:00;Santos;America MG;0;1;F
2018;31/07/2018;00:00:00;Bahia;Atletico-MG;2;2;e
2018;04/08/2018;20:00:00;Botafogo RJ;Santos;0;0;e
2018;04/08/2018;23:00:00;Gremio;Flamengo RJ;2;0;C
2018;05/08/2018;01:00:00;Corinthians;Atletico-PR;0;0;e
2018;05/08/2018;20:00:00;America MG;Palmeiras;0;0;e
2018;05/08/2018;20:00:00;Parana;Ceara;0;1;F
2018;05/08/2018;20:00:00;Sao Paulo;Vasco;2;1;C
2018;05/08/2018;20:00:00;Vitoria;Cruzeiro;1;1;e
2018;05/08/2018;23:00:00;Fluminense;Bahia;1;1;e
2018;05/08/2018;23:00:00;Sport Recife;Chapecoense-SC;1;1;e
2018;07/08/2018;00:00:00;Atletico-MG;Internacional;0;1;F
2018;08/08/2018;23:30:00;Ceara;Santos;1;1;e
2018;11/08/2018;20:00:00;Ceara;Atletico-PR;0;0;e
2018;11/08/2018;23:00:00;Bahia;America MG;1;0;C
2018;12/08/2018;15:00:00;Atletico-MG;Santos;3;1;C
2018;12/08/2018;15:00:00;Parana;Botafogo RJ;1;1;e
2018;12/08/2018;20:00:00;Chapecoense-SC;Corinthians;2;1;C
2018;12/08/2018;20:00:00;Flamengo RJ;Cruzeiro;1;0;C
2018;12/08/2018;20:00:00;Sport Recife;Sao Paulo;1;3;F
2018;12/08/2018;23:00:00;Gremio;Vitoria;4;0;C
2018;12/08/2018;23:00:00;Palmeiras;Vasco;1;0;C
2018;14/08/2018;00:00:00;Fluminense;Internacional;0;3;F
2018;18/08/2018;20:00:00;Santos;Sport Recife;3;0;C
2018;18/08/2018;23:00:00;Corinthians;Gremio;0;1;F
2018;19/08/2018;15:00:00;Atletico-PR;Flamengo RJ;3;0;C
2018;19/08/2018;15:00:00;Internacional;Parana;1;0;C
2018;19/08/2018;20:00:00;Botafogo RJ;Atletico-MG;0;3;F
2018;19/08/2018;20:00:00;Cruzeiro;Bahia;1;1;e
2018;19/08/2018;20:00:00;Vitoria;Palmeiras;0;3;F
2018;19/08/2018;23:00:00;America MG;Fluminense;0;0;e
2018;19/08/2018;23:00:00;Sao Paulo;Chapecoense-SC;2;0;C
2018;21/08/2018;00:00:00;Vasco;Ceara;1;1;e
2018;22/08/2018;23:30:00;Bahia;Internacional;0;1;F
2018;22/08/2018;23:30:00;Parana;Sao Paulo;1;1;e
2018;23/08/2018;01:00:00;Palmeiras;Botafogo RJ;2;0;C
2018;23/08/2018;01:00:00;Sport Recife;America MG;0;2;F
2018;23/08/2018;01:45:00;Fluminense;Corinthians;1;0;C
2018;23/08/2018;01:45:00;Gremio;Cruzeiro;1;1;e
2018;23/08/2018;23:30:00;Flamengo RJ;Vitoria;1;0;C
2018;24/08/2018;00:00:00;Atletico-MG;Vasco;0;0;e
2018;25/08/2018;20:00:00;Santos;Bahia;2;0;C
2018;25/08/2018;23:00:00;Atletico-PR;Gremio;2;1;C
2018;25/08/2018;23:00:00;Corinthians;Parana;1;0;C
2018;26/08/2018;01:00:00;Botafogo RJ;Sport Recife;2;0;C
2018;26/08/2018;01:00:00;Cruzeiro;Fluminense;2;1;C
2018;26/08/2018;15:00:00;Sao Paulo;Ceara;1;0;C
2018;26/08/2018;20:00:00;America MG;Flamengo RJ;2;2;e
2018;26/08/2018;20:00:00;Internacional;Palmeiras;0;0;e
2018;26/08/2018;20:00:00;Vitoria;Atletico-MG;1;0;C
2018;26/08/2018;23:00:00;Vasco;Chapecoense-SC;3;1;C
2018;29/08/2018;23:30:00;Atletico-PR;Vasco;1;0;C
2018;29/08/2018;23:30:00;Ceara;Bahia;0;2;F
2018;01/09/2018;20:00:00;Gremio;Botafogo RJ;4;0;C
2018;01/09/2018;20:00:00;Vitoria;America MG;1;0;C
2018;01/09/2018;23:00:00;Vasco;Santos;0;3;F
2018;02/09/2018;01:00:00;Corinthians;Atletico-MG;1;1;e
2018;02/09/2018;15:00:00;Flamengo RJ;Ceara;0;1;F
2018;02/09/2018;20:00:00;Atletico-PR;Bahia;2;0;C
2018;02/09/2018;20:00:00;Sao Paulo;Fluminense;1;1;e
2018;02/09/2018;20:00:00;Sport Recife;Parana;1;0;C
2018;02/09/2018;23:00:00;Chapecoense-SC;Palmeiras;1;2;F
2018;02/09/2018;23:00:00;Cruzeiro;Internacional;0;0;e
2018;05/09/2018;23:30:00;Bahia;Sport Recife;2;0;C
2018;05/09/2018;23:30:00;Botafogo RJ;Cruzeiro;1;1;e
2018;06/09/2018;00:00:00;Ceara;Corinthians;2;1;C
2018;06/09/2018;01:00:00;Palmeiras;Atletico-PR;2;0;C
2018;06/09/2018;01:00:00;Parana;Chapecoense-SC;1;1;e
2018;06/09/2018;01:45:00;Atletico-MG;Sao Paulo;1;0;C
2018;06/09/2018;01:45:00;Internacional;Flamengo RJ;2;1;C
2018;06/09/2018;23:00:00;Fluminense;Vitoria;0;0;e
2018;06/09/2018;23:00:00;Santos;Gremio;0;0;e
2018;07/09/2018;00:00:00;America MG;Vasco;2;1;C
2018;08/09/2018;20:00:00;Sport Recife;Cruzeiro;0;0;e
2018;08/09/2018;23:00:00;Sao Paulo;Bahia;1;0;C
2018;09/09/2018;01:00:00;Flamengo RJ;Chapecoense-SC;2;0;C
2018;09/09/2018;20:00:00;America MG;Ceara;0;0;e
2018;09/09/2018;20:00:00;Fluminense;Botafogo RJ;1;0;C
2018;09/09/2018;20:00:00;Internacional;Gremio;1;0;C
2018;09/09/2018;20:00:00;Palmeiras;Corinthians;1;0;C
2018;09/09/2018;23:00:00;Parana;Santos;0;2;F
2018;09/09/2018;23:00:00;Vitoria;Vasco;1;0;C
2018;11/09/2018;00:00:00;Atletico-MG;Atletico-PR;3;1;C
2018;14/09/2018;00:00:00;Chapecoense-SC;Atletico-PR;2;1;C
2018;15/09/2018;20:00:00;Ceara;Vitoria;2;0;C
2018;15/09/2018;20:00:00;Gremio;Parana;2;0;C
2018;15/09/2018;23:00:00;Vasco;Flamengo RJ;1;1;e
2018;16/09/2018;15:00:00;Botafogo RJ;America MG;1;0;C
2018;16/09/2018;20:00:00;Atletico-PR;Fluminense;3;1;C
2018;16/09/2018;20:00:00;Bahia;Palmeiras;1;1;e
2018;16/09/2018;20:00:00;Cruzeiro;Atletico-MG;0;0;e
2018;16/09/2018;20:00:00;Santos;Sao Paulo;0;0;e
2018;16/09/2018;23:00:00;Corinthians;Sport Recife;2;1;C
2018;18/09/2018;00:00:00;Chapecoense-SC;Internacional;2;1;C
2018;22/09/2018;20:00:00;Sao Paulo;America MG;1;1;e
2018;23/09/2018;15:00:00;Gremio;Ceara;3;2;C
2018;23/09/2018;20:00:00;Atletico-PR;Parana;3;0;C
2018;23/09/2018;20:00:00;Corinthians;Internacional;1;1;e
2018;23/09/2018;20:00:00;Flamengo RJ;Atletico-MG;2;1;C
2018;23/09/2018;22:00:00;Sport Recife;Palmeiras;0;1;F
2018;23/09/2018;22:00:00;Vitoria;Botafogo RJ;3;4;F
2018;23/09/2018;23:00:00;Cruzeiro;Santos;2;1;C
2018;25/09/2018;00:00:00;Chapecoense-SC;Fluminense;1;2;F
2018;25/09/2018;00:00:00;Vasco;Bahia;2;1;C
2018;28/09/2018;00:00:00;Santos;Vasco;1;1;e
2018;29/09/2018;20:00:00;Fluminense;Gremio;0;1;F
2018;29/09/2018;23:00:00;America MG;Corinthians;0;0;e
2018;30/09/2018;01:00:00;Bahia;Flamengo RJ;0;0;e
2018;30/09/2018;15:00:00;Palmeiras;Cruzeiro;3;1;C
2018;30/09/2018;20:00:00;Atletico-MG;Sport Recife;5;2;C
2018;30/09/2018;20:00:00;Botafogo RJ;Sao Paulo;2;2;e
2018;30/09/2018;20:00:00;Internacional;Vitoria;2;1;C
2018;30/09/2018;20:00:00;Santos;Atletico-PR;1;0;C
2018;30/09/2018;23:00:00;Ceara;Chapecoense-SC;3;1;C
2018;02/10/2018;00:00:00;Parana;Vasco;1;1;e
2018;05/10/2018;23:00:00;Sport Recife;Internacional;2;1;C
2018;06/10/2018;01:00:00;Corinthians;Flamengo RJ;0;3;F
2018;06/10/2018;01:30:00;Vitoria;Santos;0;1;F
2018;06/10/2018;20:00:00;Atletico-PR;America MG;4;0;C
2018;06/10/2018;20:00:00;Chapecoense-SC;Atletico-MG;1;0;C
2018;06/10/2018;22:00:00;Sao Paulo;Palmeiras;0;2;F
2018;07/10/2018;01:00:00;Gremio;Bahia;2;2;e
2018;09/10/2018;00:00:00;Fluminense;Parana;4;0;C
2018;10/10/2018;01:00:00;Botafogo RJ;Vasco;1;1;e
2018;13/10/2018;21:00:00;Flamengo RJ;Fluminense;3;0;C
2018;13/10/2018;23:00:00;Santos;Corinthians;1;0;C
2018;14/10/2018;01:00:00;Bahia;Parana;2;0;C
2018;14/10/2018;15:00:00;Chapecoense-SC;Vitoria;0;1;F
2018;14/10/2018;20:00:00;Internacional;Sao Paulo;3;1;C
2018;14/10/2018;20:00:00;Palmeiras;Gremio;2;0;C
2018;14/10/2018;20:00:00;Vasco;Cruzeiro;2;0;C
2018;14/10/2018;23:00:00;Atletico-MG;America MG;0;0;e
2018;14/10/2018;23:00:00;Atletico-PR;Sport Recife;4;0;C
2018;16/10/2018;00:00:00;Ceara;Botafogo RJ;0;0;e
2018;20/10/2018;20:00:00;America MG;Gremio;1;1;e
2018;20/10/2018;20:00:00;Botafogo RJ;Bahia;0;1;F
2018;20/10/2018;23:00:00;Sao Paulo;Atletico-PR;0;0;e
2018;20/10/2018;23:00:00;Sport Recife;Vasco;2;1;C
2018;21/10/2018;20:00:00;Fluminense;Atletico-MG;1;0;C
2018;21/10/2018;20:00:00;Palmeiras;Ceara;2;1;C
2018;21/10/2018;20:00:00;Vitoria;Corinthians;2;2;e
2018;21/10/2018;23:00:00;Cruzeiro;Chapecoense-SC;3;0;C
2018;21/10/2018;23:00:00;Parana;Flamengo RJ;0;4;F
2018;23/10/2018;00:00:00;Internacional;Santos;2;2;e
2018;24/10/2018;23:30:00;Cruzeiro;Ceara;0;2;F
2018;26/10/2018;23:30:00;Vitoria;Sao Paulo;0;1;F
2018;27/10/2018;01:30:00;Vasco;Internacional;1;1;e
2018;27/10/2018;20:30:00;Gremio;Sport Recife;3;4;F
2018;27/10/2018;20:30:00;Santos;Fluminense;3;0;C
2018;27/10/2018;23:00:00;Chapecoense-SC;America MG;1;0;C
2018;27/10/2018;23:00:00;Corinthians;Bahia;2;1;C
2018;27/10/2018;23:00:00;Flamengo RJ;Palmeiras;1;1;e
2018;28/10/2018;01:00:00;Atletico-PR;Botafogo RJ;2;1;C
2018;28/10/2018;01:00:00;Cruzeiro;Parana;3;1;C
2018;29/10/2018;23:00:00;Ceara;Atletico-MG;2;1;C
2018;03/11/2018;20:00:00;Atletico-MG;Gremio;0;1;F
2018;03/11/2018;20:00:00;Fluminense;Vasco;0;1;F
2018;03/11/2018;22:00:00;Palmeiras;Santos;3;2;C
2018;04/11/2018;19:00:00;America MG;Cruzeiro;1;2;F
2018;04/11/2018;19:00:00;Botafogo RJ;Corinthians;1;0;C
2018;04/11/2018;19:00:00;Parana;Vitoria;1;1;e
2018;04/11/2018;19:00:00;Sao Paulo;Flamengo RJ;2;2;e
2018;04/11/2018;21:00:00;Bahia;Chapecoense-SC;1;0;C
2018;04/11/2018;21:00:00;Internacional;Atletico-PR;2;1;C
2018;05/11/2018;22:00:00;Sport Recife;Ceara;1;0;C
2018;10/11/2018;19:00:00;America MG;Parana;0;1;F
2018;10/11/2018;19:00:00;Corinthians;Sao Paulo;1;1;e
2018;10/11/2018;21:00:00;Atletico-PR;Cruzeiro;2;0;C
2018;10/11/2018;21:00:00;Botafogo RJ;Flamengo RJ;2;1;C
2018;11/11/2018;19:00:00;Atletico-MG;Palmeiras;1;1;e
2018;11/11/2018;19:00:00;Ceara;Internacional;1;1;e
2018;11/11/2018;19:00:00;Gremio;Vasco;2;1;C
2018;11/11/2018;19:00:00;Vitoria;Bahia;2;2;e
2018;11/11/2018;21:00:00;Fluminense;Sport Recife;0;0;e
2018;12/11/2018;22:00:00;Santos;Chapecoense-SC;0;1;F
2018;14/11/2018;21:30:00;Vasco;Atletico-PR;1;1;e
2018;14/11/2018;23:00:00;Bahia;Ceara;2;1;C
2018;14/11/2018;23:00:00;Parana;Atletico-MG;0;1;F
2018;14/11/2018;23:45:00;Cruzeiro;Corinthians;1;0;C
2018;14/11/2018;23:45:00;Palmeiras;Fluminense;3;0;C
2018;14/11/2018;23:45:00;Sport Recife;Vitoria;0;0;e
2018;15/11/2018;19:00:00;Chapecoense-SC;Botafogo RJ;0;1;F
2018;15/11/2018;19:00:00;Flamengo RJ;Santos;1;0;C
2018;15/11/2018;21:00:00;Sao Paulo;Gremio;1;1;e
2018;15/11/2018;23:00:00;Internacional;America MG;2;0;C
2018;17/11/2018;21:00:00;Corinthians;Vasco;1;0;C
2018;17/11/2018;21:00:00;Vitoria;Atletico-PR;1;2;F
2018;17/11/2018;23:00:00;Atletico-MG;Bahia;1;0;C
2018;18/11/2018;19:00:00;America MG;Santos;2;1;C
2018;18/11/2018;19:00:00;Botafogo RJ;Internacional;1;0;C
2018;18/11/2018;19:00:00;Parana;Palmeiras;1;1;e
2018;18/11/2018;19:00:00;Sport Recife;Flamengo RJ;0;1;F
2018;18/11/2018;21:00:00;Gremio;Chapecoense-SC;2;0;C
2018;18/11/2018;21:00:00;Sao Paulo;Cruzeiro;1;0;C
2018;19/11/2018;22:00:00;Fluminense;Ceara;0;0;e
2018;21/11/2018;21:30:00;Internacional;Atletico-MG;1;2;F
2018;21/11/2018;23:00:00;Santos;Botafogo RJ;1;1;e
2018;21/11/2018;23:45:00;Atletico-PR;Corinthians;1;0;C
2018;21/11/2018;23:45:00;Cruzeiro;Vitoria;3;0;C
2018;21/11/2018;23:45:00;Flamengo RJ;Gremio;2;0;C
2018;21/11/2018;23:45:00;Palmeiras;America MG;4;0;C
2018;22/11/2018;22:00:00;Vasco;Sao Paulo;2;0;C
2018;22/11/2018;23:00:00;Bahia;Fluminense;2;0;C
2018;22/11/2018;23:00:00;Ceara;Parana;1;0;C
2018;22/11/2018;23:00:00;Chapecoense-SC;Sport Recife;2;1;C
2018;24/11/2018;22:00:00;Santos;Atletico-MG;3;2;C
2018;25/11/2018;19:00:00;Atletico-PR;Ceara;2;2;e
2018;25/11/2018;19:00:00;Cruzeiro;Flamengo RJ;0;2;F
2018;25/11/2018;19:00:00;Vasco;Palmeiras;0;1;F
2018;25/11/2018;19:00:00;Vitoria;Gremio;0;0;e
2018;25/11/2018;21:00:00;America MG;Bahia;1;0;C
2018;25/11/2018;21:00:00;Corinthians;Chapecoense-SC;0;0;e
2018;25/11/2018;21:00:00;Internacional;Fluminense;2;0;C
2018;26/11/2018;22:00:00;Botafogo RJ;Parana;2;1;C
2018;26/11/2018;22:00:00;Sao Paulo;Sport Recife;0;0;e
2018;01/12/2018;21:00:00;Atletico-MG;Botafogo RJ;1;0;C
2018;01/12/2018;21:00:00;Flamengo RJ;Atletico-PR;1;2;F
2018;02/12/2018;19:00:00;Bahia;Cruzeiro;0;0;e
2018;02/12/2018;19:00:00;Ceara;Vasco;0;0;e
2018;02/12/2018;19:00:00;Chapecoense-SC;Sao Paulo;1;0;C
2018;02/12/2018;19:00:00;Fluminense;America MG;1;0;C
2018;02/12/2018;19:00:00;Gremio;Corinthians;1;0;C
2018;02/12/2018;19:00:00;Palmeiras;Vitoria;3;2;C
2018;02/12/2018;19:00:00;Parana;Internacional;1;1;e
2018;02/12/2018;19:00:00;Sport Recife;Santos;2;1;C
2019;27/04/2019;20:00:00;Sao Paulo;Botafogo RJ;2;0;C
2019;27/04/2019;23:00:00;Atletico-MG;Avai;2;1;C
2019;27/04/2019;23:00:00;Chapecoense-SC;Internacional;2;0;C
2019;28/04/2019;01:00:00;Flamengo RJ;Cruzeiro;3;1;C
2019;28/04/2019;15:00:00;Gremio;Santos;1;2;F
2019;28/04/2019;20:00:00;Athletico-PR;Vasco;4;1;C
2019;28/04/2019;20:00:00;Bahia;Corinthians;3;2;C
2019;28/04/2019;20:00:00;Ceara;CSA;4;0;C
2019;28/04/2019;23:00:00;Fluminense;Goias;0;1;F
2019;28/04/2019;23:00:00;Palmeiras;Fortaleza;4;0;C
2019;01/05/2019;20:00:00;Corinthians;Chapecoense-SC;1;0;C
2019;01/05/2019;20:00:00;CSA;Palmeiras;1;1;e
2019;01/05/2019;20:00:00;Internacional;Flamengo RJ;2;1;C
2019;01/05/2019;23:15:00;Avai;Gremio;1;1;e
2019;01/05/2019;23:15:00;Cruzeiro;Ceara;1;0;C
2019;02/05/2019;01:30:00;Fortaleza;Athletico-PR;2;1;C
2019;02/05/2019;01:30:00;Goias;Sao Paulo;1;2;F
2019;02/05/2019;01:30:00;Vasco;Atletico-MG;1;2;F
2019;02/05/2019;23:15:00;Santos;Fluminense;2;1;C
2019;03/05/2019;00:00:00;Botafogo RJ;Bahia;3;2;C
2019;04/05/2019;23:00:00;Palmeiras;Internacional;1;0;C
2019;04/05/2019;23:00:00;Vasco;Corinthians;1;1;e
2019;05/05/2019;01:00:00;Ceara;Atletico-MG;1;2;F
2019;05/05/2019;15:00:00;Chapecoense-SC;Athletico-PR;1;1;e
2019;05/05/2019;20:00:00;Botafogo RJ;Fortaleza;1;0;C
2019;05/05/2019;20:00:00;Cruzeiro;Goias;2;1;C
2019;05/05/2019;20:00:00;CSA;Santos;0;0;e
2019;05/05/2019;20:00:00;Sao Paulo;Flamengo RJ;1;1;e
2019;05/05/2019;23:00:00;Bahia;Avai;1;0;C
2019;05/05/2019;23:00:00;Gremio;Fluminense;4;5;F
2019;11/05/2019;20:00:00;Fluminense;Botafogo RJ;0;1;F
2019;11/05/2019;23:00:00;Corinthians;Gremio;0;0;e
2019;12/05/2019;01:00:00;Goias;Ceara;2;1;C
2019;12/05/2019;15:00:00;Flamengo RJ;Chapecoense-SC;2;1;C
2019;12/05/2019;20:00:00;Atletico-MG;Palmeiras;0;2;F
2019;12/05/2019;20:00:00;Internacional;Cruzeiro;3;1;C
2019;12/05/2019;20:00:00;Santos;Vasco;3;0;C
2019;12/05/2019;23:00:00;Athletico-PR;Bahia;1;0;C
2019;12/05/2019;23:00:00;Avai;CSA;0;0;e
2019;12/05/2019;23:00:00;Fortaleza;Sao Paulo;0;1;F
2019;18/05/2019;22:00:00;Fluminense;Cruzeiro;4;1;C
2019;18/05/2019;23:00:00;Atletico-MG;Flamengo RJ;2;1;C
2019;18/05/2019;23:00:00;Palmeiras;Santos;4;0;C
2019;19/05/2019;15:00:00;Sao Paulo;Bahia;0;0;e
2019;19/05/2019;20:00:00;Athletico-PR;Corinthians;0;2;F
2019;19/05/2019;20:00:00;Chapecoense-SC;Fortaleza;1;3;F
2019;19/05/2019;20:00:00;Goias;Botafogo RJ;1;0;C
2019;19/05/2019;20:00:00;Internacional;CSA;2;0;C
2019;19/05/2019;23:00:00;Ceara;Gremio;2;1;C
2019;19/05/2019;23:00:00;Vasco;Avai;1;1;e
2019;25/05/2019;20:00:00;Botafogo RJ;Palmeiras;0;1;F
2019;25/05/2019;23:00:00;Gremio;Atletico-MG;1;0;C
2019;26/05/2019;20:00:00;Flamengo RJ;Athletico-PR;3;2;C
2019;26/05/2019;20:00:00;Santos;Internacional;0;0;e
2019;26/05/2019;23:00:00;Bahia;Fluminense;3;2;C
2019;26/05/2019;23:00:00;Corinthians;Sao Paulo;1;0;C
2019;26/05/2019;23:00:00;Cruzeiro;Chapecoense-SC;1;2;F
2019;26/05/2019;23:00:00;Fortaleza;Vasco;1;1;e
2019;28/05/2019;00:00:00;Avai;Ceara;1;2;F
2019;28/05/2019;00:00:00;CSA;Goias;1;0;C
2019;01/06/2019;20:00:00;Flamengo RJ;Fortaleza;2;0;C
2019;01/06/2019;23:00:00;Bahia;Gremio;1;0;C
2019;02/06/2019;15:00:00;Botafogo RJ;Vasco;1;0;C
2019;02/06/2019;20:00:00;Athletico-PR;Fluminense;3;0;C
2019;02/06/2019;20:00:00;Ceara;Santos;0;1;F
2019;02/06/2019;20:00:00;Sao Paulo;Cruzeiro;1;1;e
2019;02/06/2019;23:00:00;Atletico-MG;CSA;4;0;C
2019;02/06/2019;23:00:00;Chapecoense-SC;Palmeiras;1;2;F
2019;02/06/2019;23:00:00;Internacional;Avai;2;0;C
2019;08/06/2019;00:30:00;Vasco;Internacional;2;1;C
2019;08/06/2019;20:30:00;Palmeiras;Athletico-PR;1;0;C
2019;08/06/2019;23:00:00;Cruzeiro;Corinthians;0;0;e
2019;08/06/2019;23:00:00;Gremio;Fortaleza;1;0;C
2019;08/06/2019;23:30:00;Ceara;Bahia;0;0;e
2019;09/06/2019;01:00:00;Avai;Sao Paulo;0;0;e
2019;09/06/2019;23:00:00;CSA;Botafogo RJ;1;2;F
2019;09/06/2019;23:00:00;Fluminense;Flamengo RJ;0;0;e
2019;09/06/2019;23:00:00;Santos;Atletico-MG;3;1;C
2019;11/06/2019;00:00:00;Goias;Chapecoense-SC;3;1;C
2019;12/06/2019;23:15:00;Botafogo RJ;Gremio;0;1;F
2019;13/06/2019;01:00:00;Fortaleza;Cruzeiro;2;1;C
2019;13/06/2019;01:30:00;CSA;Flamengo RJ;0;2;F
2019;13/06/2019;01:30:00;Internacional;Bahia;3;1;C
2019;13/06/2019;01:30:00;Santos;Corinthians;1;0;C
2019;13/06/2019;23:15:00;Vasco;Ceara;1;0;C
2019;14/06/2019;00:00:00;Atletico-MG;Sao Paulo;1;1;e
2019;14/06/2019;00:00:00;Chapecoense-SC;Fluminense;1;1;e
2019;14/06/2019;00:00:00;Goias;Athletico-PR;2;1;C
2019;14/06/2019;00:00:00;Palmeiras;Avai;2;0;C
2019;13/07/2019;21:00:00;Fortaleza;Avai;2;0;C
2019;13/07/2019;21:00:00;Gremio;Vasco;2;1;C
2019;13/07/2019;23:00:00;Bahia;Santos;0;1;F
2019;13/07/2019;23:00:00;Sao Paulo;Palmeiras;1;1;e
2019;14/07/2019;15:00:00;Flamengo RJ;Goias;6;1;C
2019;14/07/2019;20:00:00;Athletico-PR;Internacional;1;0;C
2019;14/07/2019;20:00:00;Corinthians;CSA;1;0;C
2019;14/07/2019;20:00:00;Cruzeiro;Botafogo RJ;0;0;e
2019;14/07/2019;23:00:00;Chapecoense-SC;Atletico-MG;1;2;F
2019;16/07/2019;00:00:00;Fluminense;Ceara;1;1;e
2019;20/07/2019;15:00:00;Vasco;Fluminense;2;1;C
2019;20/07/2019;21:00:00;Bahia;Cruzeiro;0;0;e
2019;20/07/2019;23:00:00;Ceara;Palmeiras;2;0;C
2019;20/07/2019;23:00:00;CSA;Athletico-PR;0;4;F
2019;20/07/2019;23:00:00;Internacional;Gremio;1;1;e
2019;21/07/2019;15:00:00;Botafogo RJ;Santos;0;1;F
2019;21/07/2019;20:00:00;Atletico-MG;Fortaleza;2;2;e
2019;21/07/2019;20:00:00;Corinthians;Flamengo RJ;1;1;e
2019;21/07/2019;23:00:00;Avai;Goias;0;0;e
2019;23/07/2019;00:00:00;Sao Paulo;Chapecoense-SC;4;0;C
2019;27/07/2019;21:00:00;Palmeiras;Vasco;1;1;e
2019;27/07/2019;23:00:00;Cruzeiro;Athletico-PR;0;2;F
2019;27/07/2019;23:00:00;Fluminense;Sao Paulo;1;2;F
2019;27/07/2019;23:00:00;Internacional;Ceara;1;0;C
